"Marché_National_Produit";"Catégorie_Produit";"Type_Produit";"Code_Référence";"Date_Dernière_Mise_A_Jour_Du_Dossier";"Nom_Marque_Produit";"Nom_Sous-type_Marque_Produit";"Filtre_Produit";"Unités_Conditionnement_Produit";"Poids_NET_Conditionnement_Produit";"Type_Conditionnement_Produit";"Type_Numéro_Produit";"Numéro_Produit";"Date_Notification";"Date_Lancement_Produit";"Longueur_Produit";"Diamètre_Produit";"Poids_Produit";"Poids_Tabac_Produit";"Longueur_Filtre_Produit";"Teneur_Totale_Nicotine_Tabac_Rouler_Pipe";"Teneur_Nicotine_Base_Tabac_Rouler_Pipe";"Teneur_Nicotine_Sans_Combusion";"Teneur_Nicotine_Base_Sans_Combusion";"pH_Sans_Combusion";"Humidité_Sans_Combustion"
"FR";"Produit du tabac";"Cigare";"HORACIO  [82E292476C512051]";"15/07/2020 01:43:00";"HORACIO";"";"sans filtre";15.00;;"Boîte à couvercle supérieur rabattable, bord arrondi";"-";"HORACIO 2";24/10/2018 23:48:39;3/10/2011 00:00:00;164.00;21.00;24000.00;24000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"HORACIO  [85D28E66BA06667F]";"04/04/2017 16:38:00";"HORACIO";"";"sans filtre";15.00;;"Boîte à couvercle supérieur rabattable, bord arrondi";"-";"HORACIO 0";18/11/2016 16:09:39;3/10/2011 00:00:00;178.00;25.00;30000.00;30000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"HORACIO  [898201F714522AB1]";"30/03/2021 03:03:00";"HORACIO";"";"sans filtre";15.00;;"Boîte à couvercle supérieur rabattable, bord arrondi";"-";"HORACIO 6";24/10/2018 23:48:39;3/10/2018 00:00:00;102.00;26.00;18000.00;18000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"HORACIO  [8A23820C1AB48F32]";"18/11/2016 18:21:00";"HORACIO";"";"sans filtre";15.00;;"Boîte à couvercle supérieur rabattable, bord arrondi";"-";"HORACIO 3";18/11/2016 16:09:38;3/10/2011 00:00:00;140.00;21.00;18000.00;18000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"HORACIO  [93562ADE3369E1C1]";"04/04/2017 16:38:00";"HORACIO";"";"sans filtre";15.00;;"Boîte à couvercle supérieur rabattable, bord arrondi";"-";"HORACIO JACQUES CHANCEL";18/11/2016 16:19:24;1/3/2015 00:00:00;127.00;21.00;16000.00;16000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"HORACIO  [97515DDB22F9F65F]";"15/07/2020 01:43:00";"HORACIO";"";"sans filtre";15.00;;"Boîte à couvercle supérieur rabattable, bord arrondi";"-";"HORACIO SLED";24/10/2018 23:48:39;1/3/2015 00:00:00;133.00;26.00;28000.00;28000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"HORACIO  [9ABDE1ECDD0A861F]";"04/04/2017 16:38:00";"HORACIO";"";"sans filtre";8.00;;"Fagot";"-";"ESTELI CLUB 5";18/11/2016 16:19:24;3/10/2011 00:00:00;127.00;21.00;16000.00;16000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"HORACIO  [9B837E04F3882459]";"15/07/2020 01:43:00";"HORACIO";"";"sans filtre";15.00;;"Boîte à couvercle supérieur rabattable, bord arrondi";"-";"HORACIO 4";24/10/2018 23:48:39;3/10/2011 00:00:00;114.00;25.00;18000.00;18000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"HORACIO  [AB835B142A90C273]";"15/07/2020 01:43:00";"HORACIO";"";"sans filtre";15.00;;"Boîte à couvercle supérieur rabattable, bord arrondi";"-";"HORACIO MADURO 0";24/10/2018 23:48:39;3/10/2011 00:00:00;178.00;25.00;30000.00;30000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"HORACIO  [AFEB79D291611723]";"04/04/2017 16:38:00";"HORACIO";"";"sans filtre";15.00;;"Boîte à couvercle supérieur rabattable, bord arrondi";"-";"HORACIO 8";18/11/2016 16:09:37;3/10/2011 00:00:00;95.00;21.00;12000.00;12000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"HORACIO  [BCE383076E615EA2]";"04/04/2017 16:38:00";"HORACIO";"";"sans filtre";8.00;;"Fagot";"-";"ESTELI CLUB 3";18/11/2016 16:19:24;3/10/2011 00:00:00;140.00;24.00;22000.00;22000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"HORACIO  [C5C567FC72AC2C19]";"04/04/2017 16:38:00";"HORACIO";"";"sans filtre";15.00;;"Boîte à couvercle supérieur rabattable, bord arrondi";"-";"HORACIO MADURO 6";18/11/2016 16:09:37;3/10/2011 00:00:00;102.00;26.00;18000.00;18000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"HORACIO  [D2067D65928476D6]";"18/11/2016 19:15:00";"HORACIO";"";"sans filtre";15.00;;"Boîte à couvercle supérieur rabattable, bord arrondi";"-";"HORACIO XL";18/11/2016 16:39:55;1/3/2015 00:00:00;127.00;24.00;20000.00;20000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"HORACIO  [D387DCA69BCDD200]";"30/03/2017 17:38:00";"HORACIO";"";"sans filtre";15.00;;"Boîte à couvercle supérieur rabattable, bord arrondi";"-";"HORACIO 4";18/11/2016 16:09:38;3/10/2011 00:00:00;114.00;25.00;18000.00;18000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"HORACIO  [DF9C4E7B03BF50BF]";"30/03/2021 03:03:00";"HORACIO";"";"sans filtre";12.00;;"Boîte à couvercle supérieur rabattable, bord droit";"-";"HORACIO BOLOSOS";24/10/2018 23:48:39;1/3/2015 00:00:00;140.00;25.00;24000.00;24000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"HORACIO  [E58577E591134544]";"24/09/2020 00:29:00";"HORACIO";"";"sans filtre";15.00;;"Boîte à couvercle supérieur rabattable, bord arrondi";"-";"HORACIO COLOSSO";24/10/2018 23:48:39;1/3/2015 00:00:00;140.00;24.00;22000.00;22000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"HORACIO  [E7D9484BE0D3D371]";"11/08/2020 18:59:00";"HORACIO";"";"sans filtre";15.00;;"Boîte à couvercle supérieur rabattable, bord arrondi";"-";"HORACIO MADURO 8";24/10/2018 23:48:39;3/10/2011 00:00:00;95.00;21.00;12000.00;12000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"HORACIO  [E87602E3DBBCC412]";"04/04/2017 16:38:00";"HORACIO";"";"sans filtre";15.00;;"Boîte à couvercle supérieur rabattable, bord arrondi";"-";"HORACIO 1";18/11/2016 16:09:38;3/10/2011 00:00:00;153.00;24.00;23000.00;23000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"HORACIO  [F1C6868708071250]";"04/04/2017 16:38:00";"HORACIO";"";"sans filtre";15.00;;"Boîte à couvercle supérieur rabattable, bord arrondi";"-";"HORACIO MADURO 8";18/11/2016 16:09:37;3/10/2011 00:00:00;95.00;21.00;12000.00;12000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"HORACIO  [FA762BD09496AC43]";"30/10/2020 19:54:00";"HORACIO";"";"sans filtre";15.00;;"Boîte à couvercle supérieur rabattable, bord arrondi";"-";"HORACIO JACQUES CHANCEL";24/10/2018 23:48:39;1/3/2015 00:00:00;127.00;21.00;16000.00;16000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"HORACIO  [FC57990BAFB41B5D]";"04/04/2017 16:38:00";"HORACIO";"";"sans filtre";8.00;;"Fagot";"-";"ESTELI CLUB 1";18/11/2016 16:19:24;3/10/2011 00:00:00;152.00;21.00;16000.00;16000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY DOUBLE CORONAS [296A17FAF696EC70]";"01/03/2022 12:03:00";"HOYO DE MONTERREY ";"DOUBLE CORONAS";"sans filtre";50.00;;"Boîte à glissière";"SKU";"10.9073.12.0560";4/1/2017 15:14:39;1/1/2015 00:00:00;194.00;19.45;17860.00;17858.20;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY DOUBLE CORONAS [37E5D5581EF11260]";"01/03/2022 12:03:00";"HOYO DE MONTERREY ";"DOUBLE CORONAS";"sans filtre";25.00;;"Boîte à couvercle basculant";"SKU";"10.9073.12.0190";4/1/2017 15:14:39;1/1/2015 00:00:00;194.00;19.45;17860.00;17858.20;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY DOUBLE CORONAS GRAN RESERVA [49B717951F7717FF]";"01/03/2022 12:03:00";"HOYO DE MONTERREY";"DOUBLE CORONAS GRAN RESERVA";"sans filtre";15.00;;"Boîte pliante à couvercle basculant";"SKU";"14.9073.12.1870";27/4/2021 10:45:46;1/6/2019 00:00:00;194.00;19.45;17860.00;17858.20;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY ELEGANTES (CDH) [692D23B8EFECACB2]";"01/03/2022 12:03:00";"HOYO DE MONTERREY";"ELEGANTES (CDH)";"sans filtre";10.00;;"Boîte à glissière";"SKU";"10.8085.12.0537";4/1/2017 15:14:39;1/9/2016 00:00:00;158.00;18.65;10790.00;10788.50;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY EPICURE ESPECIAL [3481C93B36D93F1E]";"01/03/2022 12:03:00";"HOYO DE MONTERREY";"EPICURE ESPECIAL ";"sans filtre";10.00;;"Boîte à glissière";"SKU";"10.8041.12.1740";4/1/2017 15:14:39;1/1/2015 00:00:00;141.00;19.84;13300.00;13298.70;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY EPICURE ESPECIAL [8499FAB1E2DA7836]";"01/03/2022 12:03:00";"HOYO DE MONTERREY ";"EPICURE ESPECIAL";"sans filtre";3.00;;"Boîte avec couvercle coulissant";"SKU";"10.8041.12.0780";4/1/2017 15:14:39;1/1/2015 00:00:00;141.00;19.84;13300.00;13298.70;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY EPICURE ESPECIAL [8B8117C662A4CFC8]";"01/03/2022 12:03:00";"HOYO DE MONTERREY";"EPICURE ESPECIAL";"sans filtre";50.00;;"Boîte à glissière";"SKU";"10.8041.12.0560";4/1/2017 15:14:39;1/1/2015 00:00:00;141.00;19.84;13300.00;13298.70;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY EPICURE ESPECIAL [9712BFE59AE730A4]";"01/03/2022 12:03:00";"HOYO DE MONTERREY";"EPICURE ESPECIAL";"sans filtre";25.00;;"Boîte à glissière";"SKU";"10.8041.12.0550";4/1/2017 15:14:39;1/1/2015 00:00:00;141.00;19.84;13300.00;13298.70;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY EPICURE N°2 RESERVA COSECHA 2012 [A1413C7DAAC631BA]";"01/03/2022 12:03:00";"HOYO DE MONTERREY";"EPICURE N°2 RESERVA COSECHA 2012";"sans filtre";20.00;;"Boîte pliante à couvercle basculant";"SKU";"13.9078.12.1050";4/1/2017 15:14:39;1/1/2015 00:00:00;124.00;19.84;11660.00;11658.80;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY LE HOYO DE RIO SECO [191580759DC8DF6E]";"01/03/2022 12:52:00";"HOYO DE MONTERREY";"LE HOYO DE RIO SECO";"sans filtre";10.00;;"Boîte à glissière";"SKU";"10.9208.12.2400";3/5/2018 10:10:15;1/9/2018 00:00:00;140.00;22.22;15287.00;15285.60;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY LE HOYO DE RIO SECO [456BBF8CBF9A8FB0]";"01/03/2022 12:52:00";"HOYO DE MONTERREY";"LE HOYO DE RIO SECO";"sans filtre";3.00;;"Boîte avec couvercle coulissant";"SKU";"10.9208.12.0780";3/5/2018 10:10:15;1/9/2018 00:00:00;140.00;22.22;15287.00;15285.60;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY LE HOYO DE RIO SECO [7C0F0764D88D60F1]";"01/03/2022 12:03:00";"HOYO DE MONTERREY";"LE HOYO DE RIO SECO";"sans filtre";25.00;;"Boîte à glissière";"SKU";"10.9208.12.0550";30/10/2020 11:08:31;1/9/2018 00:00:00;140.00;22.22;16090.00;16088.40;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY LE HOYO DE RIO SECO [955E08711729112E]";"01/03/2022 12:03:00";"HOYO DE MONTERREY";"LE HOYO DE RIO SECO ";"sans filtre";3.00;;"Boîte avec couvercle coulissant";"SKU";"10.9208.12.0780";30/10/2020 11:08:31;1/9/2018 00:00:00;140.00;22.22;16090.00;16088.40;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY LE HOYO DE RIO SECO [FAA5C48A8BCCEFBD]";"01/03/2022 12:03:00";"HOYO DE MONTERREY";"LE HOYO DE RIO SECO";"sans filtre";10.00;;"Boîte à glissière";"SKU";"10.9208.12.2400";30/10/2020 11:08:31;1/9/2018 00:00:00;140.00;22.22;16090.00;16088.40;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY LE HOYO DE RIO SECO [FBF2C33349037901]";"01/03/2022 12:52:00";"HOYO DE MONTERREY";"LE HOYO DE RIO SECO";"sans filtre";25.00;;"Boîte à glissière";"SKU";"10.9208.12.0550";3/5/2018 10:10:15;1/9/2018 00:00:00;140.00;22.22;15287.00;15285.60;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY LE HOYO DE SAN JUAN [1889128C739ED15D]";"01/03/2022 12:03:00";"HOYO DE MONTERREY";"LE HOYO DE SAN JUAN";"sans filtre";25.00;;"Boîte à glissière";"SKU";"10.9133.12.0550";4/1/2017 15:14:39;1/1/2015 00:00:00;150.00;21.43;15230.00;15228.50;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY LE HOYO DE SAN JUAN [5C7387AB62F6E73B]";"01/03/2022 12:03:00";"HOYO DE MONTERREY";"LE HOYO DE SAN JUAN ";"sans filtre";3.00;;"Boîte avec couvercle coulissant";"SKU";"10.9133.12.0780";4/1/2017 15:14:39;1/1/2015 00:00:00;150.00;21.43;15230.00;15228.50;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY LE HOYO DE SAN JUAN [6D67A96CAA25F487]";"01/03/2022 12:03:00";"HOYO DE MONTERREY";"LE HOYO DE SAN JUAN";"sans filtre";10.00;;"Boîte à glissière";"SKU";"10.9133.12.2400";4/1/2017 15:14:39;1/1/2015 00:00:00;150.00;21.43;15230.00;15228.50;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY LE HOYO DU DEPUTE [2C0892FEC509B98B]";"01/03/2022 12:03:00";"HOYO DE MONTERREY";"LE HOYO DU DEPUTE";"sans filtre";5.00;;"Boîte avec couvercle coulissant";"SKU";"10.7087.12.0860";4/1/2017 15:14:39;1/1/2015 00:00:00;110.00;15.08;5800.00;5799.40;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY LE HOYO DU DEPUTE [3220E795264ED6DB]";"01/03/2022 12:03:00";"HOYO DE MONTERREY";"LE HOYO DU DEPUTE";"sans filtre";50.00;;"Boîte à glissière";"SKU";"10.7087.12.0560";4/1/2017 15:14:39;1/1/2015 00:00:00;110.00;15.08;5800.00;5799.40;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY LE HOYO DU DEPUTE [9D78E07EE14F937C]";"01/03/2022 12:03:00";"HOYO DE MONTERREY";"LE HOYO DU DEPUTE";"sans filtre";25.00;;"Boîte à glissière";"SKU";"10.7087.12.0550";4/1/2017 15:14:39;1/1/2015 00:00:00;110.00;15.08;5800.00;5799.40;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY LE HOYO DU MAIRE [94689D392BDE8F96]";"01/03/2022 12:03:00";"HOYO DE MONTERREY";"LE HOYO DU MAIRE";"sans filtre";5.00;;"Boîte avec couvercle coulissant";"SKU";"10.7033.12.0860";4/1/2017 15:14:39;1/1/2015 00:00:00;100.00;11.91;3270.00;3269.70;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY LE HOYO DU MAIRE [CBDE867DE3EFA914]";"01/03/2022 12:03:00";"HOYO DE MONTERREY";"LE HOYO DU MAIRE";"sans filtre";25.00;;"Boîte à glissière";"SKU";"10.7033.12.0550";4/1/2017 15:14:39;1/1/2015 00:00:00;100.00;11.91;3270.00;3269.70;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY LE HOYO DU PRINCE [1B1CE96D2F8AC62D]";"01/03/2022 12:03:00";"HOYO DE MONTERREY ";"LE HOYO DU PRINCE";"sans filtre";5.00;;"Boîte avec couvercle coulissant";"SKU";"10.7001.12.0860";4/1/2017 15:14:39;1/1/2015 00:00:00;130.00;15.88;7520.00;7519.20;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY LE HOYO DU PRINCE [5421B4C28BB0F82E]";"01/03/2022 12:03:00";"HOYO DE MONTERREY";"LE HOYO DU PRINCE";"sans filtre";25.00;;"Boîte à glissière";"SKU";"10.7001.12.0550";4/1/2017 15:14:39;1/1/2015 00:00:00;130.00;15.88;7520.00;7519.20;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY MARAVILLAS - 2015 [9A6C845CE491F936]";"01/03/2022 12:03:00";"HOYO DE MONTERREY ";"MARAVILLAS - 2015";"sans filtre";20.00;;"Boîte pliante à couvercle basculant";"SKU";"12.9154.12.1050";4/1/2017 15:14:39;1/1/2015 00:00:00;230.00;21.83;24223.50;24221.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERREY PETIT BELICOSOS -2017 (TR) [A4230FE5FAFA5E0C]";"01/03/2022 12:03:00";"HOYO DE MONTERREY";"PETIT BELICOSOS -2017 (TR)";"sans filtre";15.00;;"Boîte pliante à couvercle basculant";"SKU";"12.8138.12.1876";30/10/2020 11:08:31;1/9/2017 00:00:00;125.00;20.64;11430.00;11428.90;;;;;;;
"FR";"Produit du tabac";"Cigare";"HOYO DE MONTERRREY LE HOYO DU GOURMET [2B5AE249704D2AA6]";"01/03/2022 12:03:00";"HOYO DE MONTERRREY";"LE HOYO DU GOURMET";"sans filtre";25.00;;"Boîte à glissière";"SKU";"10.8060.12.0550";4/1/2017 15:14:39;1/1/2015 00:00:00;170.00;13.70;6760.00;6759.30;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPE ND BY LJ CLAS TORO FR  [6A36D6AF1D0C90C4]";"02/08/2019 14:12:00";"IMPE ND BY LJ CLAS TORO FR";"";"sans filtre";25.00;;"Boîte à couvercle basculant";"UPC";"7465603134256";2/8/2019 14:12:05;1/2/2020 00:00:00;152.40;19.84;14699.99;14700.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPER ND BY LJ CLAS ROB FR  [233AA914628EBBE2]";"20/01/2021 16:01:00";"IMPER ND BY LJ CLAS ROB FR";"";"sans filtre";25.00;;"Boîte à couvercle basculant";"UPC";"7465603134249";21/9/2020 23:27:30;31/1/2020 00:00:00;127.00;19.84;11799.99;11800.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPER ND BY LJ CLAS ROB FR  [EEBE69D6D673C75B]";"02/08/2019 14:12:00";"IMPER ND BY LJ CLAS ROB FR";"";"sans filtre";25.00;;"Boîte à couvercle basculant";"UPC";"7465603134249";2/8/2019 14:12:05;1/2/2020 00:00:00;127.00;19.84;11799.99;11800.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPER ND BY LJ CLAS SHORT ROB FR  [ED8A610BAB07415F]";"02/08/2019 14:12:00";"IMPER ND BY LJ CLAS SHORT ROB FR";"";"sans filtre";25.00;;"Boîte à couvercle basculant";"UPC";"7465603134263";2/8/2019 14:12:05;1/2/2020 00:00:00;101.60;21.43;12799.99;12800.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPER ND BY LJ MAD COR FR  [1662557137648EF2]";"20/01/2021 16:01:00";"IMPER ND BY LJ MAD COR FR";"";"sans filtre";25.00;;"Boîte à couvercle basculant";"UPC";"7465603134331";22/9/2020 14:42:13;31/1/2020 00:00:00;139.70;16.67;9099.99;9100.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPER ND BY LJ MAD COR FR  [D8F58FB6C2BE09B5]";"02/08/2019 14:12:00";"IMPER ND BY LJ MAD COR FR";"";"sans filtre";25.00;;"Boîte à couvercle basculant";"UPC";"7465603134331";2/8/2019 14:12:05;1/2/2020 00:00:00;139.70;16.67;9099.99;9100.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPER ND BY LJ MAD ROB FR  [2D5C751B9D7580A3]";"02/08/2019 14:12:00";"IMPER ND BY LJ MAD ROB FR";"";"sans filtre";25.00;;"Boîte à couvercle basculant";"UPC";"7465603134294";2/8/2019 14:12:05;1/2/2020 00:00:00;127.00;19.84;12599.99;12600.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPER ND BY LJ MAD SHORT ROB FR  [2CF1CDFB48E1549F]";"20/01/2021 16:01:00";"IMPER ND BY LJ MAD SHORT ROB FR";"";"sans filtre";25.00;;"Boîte à couvercle basculant";"UPC";"7465603134324";22/9/2020 14:42:13;31/1/2020 00:00:00;101.60;21.43;12799.99;12800.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPER ND BY LJ MAD SHORT ROB FR  [A2764542AB1437A4]";"02/08/2019 14:12:00";"IMPER ND BY LJ MAD SHORT ROB FR";"";"sans filtre";25.00;;"Boîte à couvercle basculant";"UPC";"7465603134324";2/8/2019 14:12:05;1/2/2020 00:00:00;101.60;21.43;12799.99;12800.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPERIALES BY LJ CLASSIC CORONA FR/25  [2838D839D59FEB31]";"21/09/2020 23:27:00";"IMPERIALES BY LJ CLASSIC CORONA FR/25";"";"sans filtre";25.00;;"Boîte à couvercle basculant";"UPC";"7465603134287";21/9/2020 23:27:30;31/1/2020 00:00:00;139.70;16.67;8199.99;8200.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPERIALES BY LJ CLASSIC PETIT COR FR/25  [DF7C7547966E367B]";"20/01/2021 16:01:00";"IMPERIALES BY LJ CLASSIC PETIT COR FR/25";"";"sans filtre";25.00;;"Boîte à couvercle basculant";"UPC";"7465603123502";22/9/2020 14:42:13;24/2/2011 00:00:00;114.30;14.68;5900.00;5899.99;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPERIALES BY LJ CLASSIC PETIT CORONA  [AB9F5C42DB5B02F4]";"31/05/2021 22:30:00";"IMPERIALES BY LJ CLASSIC PETIT CORONA";"";"sans filtre";25.00;;"Boîte à couvercle basculant";"UPC";"7465603140059";20/11/2016 22:05:31;25/2/2011 00:00:00;114.30;14.68;5899.99;5900.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPERIALES BY LJ CLASSIC SHORT ROB FR/25  [BA7B3C8D0ED4A43B]";"20/01/2021 16:01:00";"IMPERIALES BY LJ CLASSIC SHORT ROB FR/25";"";"sans filtre";25.00;;"Boîte à couvercle basculant";"UPC";"7465603134263";22/9/2020 14:42:13;31/1/2020 00:00:00;101.60;21.43;12799.99;12800.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPERIALES BY LJ CLASSIC TORO FR/25  [16D8F1E7688C5E74]";"20/01/2021 16:01:00";"IMPERIALES BY LJ CLASSIC TORO FR/25";"";"sans filtre";25.00;;"Boîte à couvercle basculant";"UPC";"7465603134256";21/9/2020 23:27:30;31/1/2020 00:00:00;152.40;19.84;14699.99;14700.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPERIALES BY LJ MADURO ROBUSTO FR/25  [93BF676131C6D1F7]";"20/01/2021 16:01:00";"IMPERIALES BY LJ MADURO ROBUSTO FR/25";"";"sans filtre";25.00;;"Boîte à couvercle basculant";"UPC";"7465603134294";22/9/2020 14:42:13;31/1/2020 00:00:00;127.00;19.84;12599.99;12600.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPERIALES BY LJ MADURO ROBUSTO   [DCC92E831583BB80]";"12/02/2018 17:42:00";"IMPERIALES BY LJ MADURO ROBUSTO ";"";"sans filtre";25.00;;"Boîte à couvercle basculant";"UPC";"7465603140158";12/2/2018 17:42:48;25/2/2011 00:00:00;127.00;19.84;12599.99;12600.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPERIALES BY LJ MADURO TORO FR/25  [B2A67C6BC320C315]";"22/03/2021 21:19:00";"IMPERIALES BY LJ MADURO TORO FR/25";"";"sans filtre";25.00;;"Boîte à couvercle basculant";"UPC";"7465603134317";22/9/2020 14:31:53;31/1/2020 00:00:00;152.40;19.84;13999.99;14000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPERIALES BY LJ ROBUSTO TUBES  [9ADDD7232B0B79DD]";"19/01/2017 15:47:00";"IMPERIALES BY LJ ROBUSTO TUBES";"";"sans filtre";16.00;;"Boîte à couvercle basculant";"UPC";"7465603141476";19/1/2017 15:47:11;25/2/2011 00:00:00;127.00;19.84;11799.99;11800.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPERIALES BY LJ ROBUSTO TUBES  [D570576ED47D1CB6]";"19/11/2016 05:29:00";"IMPERIALES BY LJ ROBUSTO TUBES";"";"sans filtre";16.00;;"Boîte à couvercle basculant";"UPC";"7465603141476";18/11/2016 22:15:46;25/2/2011 00:00:00;127.00;19.84;11799.99;11800.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPERIALES MADURO CORONA  [494592055BA73847]";"12/02/2018 17:49:00";"Imperiales Maduro Corona";"";"sans filtre";25.00;;"Boîte à couvercle basculant";"UPC";"7465603140134";12/2/2018 17:49:27;25/2/2011 00:00:00;139.70;16.67;9009.99;9100.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPERIALES MADURO TORO   [6C6E3F327FA9027B]";"12/02/2018 17:35:00";"Imperiales Maduro Toro ";"";"sans filtre";25.00;;"Boîte à couvercle basculant";"UPC";"7465603140165";12/2/2018 17:35:44;25/2/2011 00:00:00;152.40;19.84;13999.99;14000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPERIALES MADURO TORO   [CF8632B6ABC76458]";"29/04/2021 22:41:00";"Imperiales Maduro Toro ";"";"sans filtre";25.00;;"Boîte à couvercle basculant";"UPC";"7465603140165";18/11/2016 22:15:57;25/2/2011 00:00:00;152.40;19.84;13999.99;14000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"IMPERIALES ND BY LJ MADURO TORO FR/25  [CFBDD37F4DAC7823]";"02/08/2019 14:12:00";"IMPERIALES ND BY LJ MADURO TORO FR/25";"";"sans filtre";25.00;;"Boîte à couvercle basculant";"UPC";"7465603134317";2/8/2019 14:12:05;1/2/2020 00:00:00;152.40;19.84;13999.99;14000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"INSOMNIA  [BC0087B254FAEB63]";"28/04/2020 21:54:00";"INSOMNIA";"";"sans filtre";20.00;;"Fagot";"SKU";"INA130";2/4/2019 21:19:06;1/4/2019 00:00:00;127.00;19.84;13500.00;13585.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"J.CORTES BLEU PACK J. CORTES [1CB5012E11DBC45D]";"27/01/2022 09:19:00";"J.CORTES BLEU PACK";"J. Cortes";"sans filtre";175.00;;"Boîte en métal à couvercle basculant";"-";"01906175127";14/11/2016 09:25:44;1/1/2017 00:00:00;113.90;12.40;3480.00;3479.07;;;;;;;
