"Marché_National_Produit";"Catégorie_Produit";"Type_Produit";"Code_Référence";"Date_Dernière_Mise_A_Jour_Du_Dossier";"Nom_Marque_Produit";"Nom_Sous-type_Marque_Produit";"Filtre_Produit";"Unités_Conditionnement_Produit";"Type_Conditionnement_Produit";"Type_Numéro_Produit";"Numéro_Produit";"Date_Notification";"Date_Lancement_Produit";"Longueur_Produit";"Diamètre_Produit";"Poids_Produit";"Poids_Tabac_Produit";"Longueur_Filtre_Produit";"Ventilation_Filtre_Cigarette";"Baisse_Pression_Filtre_Cigarette_Fermé";"Baisse_Pression_Filtre_Cigarette_Ouvert";"Émission_Goudron";"Émission_Nicotine";"Émission_CO"
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [3F7FD740A202E060]";"26/04/2022 16:21:00";"News Cigarettes";"News Red KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55840";6/9/2019 11:13:47;8/1/2021 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [4028C5663E5ABBD7]";"24/08/2021 12:05:00";"News Cigarettes";"News Red KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55376";18/11/2019 16:33:13;23/7/2020 00:00:00;83.00;7.80;804.00;568.00;21.00;33.00;117.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [40E13858C76E1816]";"26/04/2022 16:21:00";"News Cigarettes";"News Red KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55376";6/9/2019 11:13:47;15/12/2021 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [448D7CA1A57956BA]";"26/04/2022 16:21:00";"News Cigarettes";"News Red KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55371";6/9/2019 11:13:47;17/9/2019 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [46623B16914487D8]";"26/04/2022 16:21:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"62984";6/9/2019 11:13:47;23/7/2021 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [47831B18515C6F85]";"24/08/2021 16:01:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55375";22/7/2019 16:26:39;30/8/2019 00:00:00;83.00;7.80;798.00;577.00;21.00;24.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [49596B626C80E6B9]";"24/08/2021 16:01:00";"News Cigarettes";"News Red KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55840";22/7/2019 16:26:39;7/7/2020 00:00:00;83.00;7.80;798.00;577.00;21.00;24.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [4A843603C9E0B7FB]";"26/04/2022 16:21:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"62984";6/9/2019 11:13:47;23/1/2020 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [4EDD7A0E4484AA76]";"20/07/2020 13:23:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55375";10/10/2019 15:07:31;13/2/2020 00:00:00;83.00;7.80;809.00;578.00;21.00;22.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [4FE6B4E588955924]";"30/04/2020 14:25:00";"News Cigarettes";"News Red KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55371";29/10/2019 14:40:24;10/2/2020 00:00:00;83.00;7.80;817.00;576.00;21.00;21.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [572EE12F5D7A7A8C]";"20/08/2020 14:58:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55375";23/4/2019 11:51:01;13/2/2020 00:00:00;83.00;7.80;823.00;579.00;21.00;23.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [57B6026A17254FCC]";"20/08/2020 14:58:00";"News Cigarettes";"News Red KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55376";23/4/2019 11:51:01;3/4/2020 00:00:00;83.00;7.80;823.00;579.00;21.00;23.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [57C757FF9F824897]";"24/08/2021 12:05:00";"News Cigarettes";"News Red KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55376";18/11/2019 16:33:13;14/4/2021 00:00:00;83.00;7.80;804.00;568.00;21.00;33.00;117.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [582603A58F0E2B21]";"01/07/2020 14:50:00";"News Cigarettes";"News Red KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55376";27/1/2020 11:54:27;22/5/2020 00:00:00;83.00;7.80;823.00;579.00;21.00;23.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [590755AAFD570CB9]";"01/07/2020 14:50:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55375";27/1/2020 11:54:27;30/8/2019 00:00:00;83.00;7.80;823.00;579.00;21.00;23.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [591DE80448916919]";"24/08/2021 12:05:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"62984";18/11/2019 16:33:13;23/3/2020 00:00:00;83.00;7.80;804.00;568.00;21.00;33.00;117.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [593FA1526B33F50E]";"24/08/2021 12:05:00";"News Cigarettes";"News Red KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55376";18/11/2019 16:33:13;14/4/2021 00:00:00;83.00;7.80;804.00;568.00;21.00;33.00;117.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [5A1DC9F6D71FB1CE]";"26/04/2022 16:21:00";"News Cigarettes";"News Red KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55371";6/9/2019 11:13:47;7/10/2020 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [5B1F12E2ED26E669]";"24/08/2021 12:05:00";"News Cigarettes";"News Red KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55376";18/11/2019 16:33:13;9/9/2020 00:00:00;83.00;7.80;804.00;568.00;21.00;33.00;117.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [5C38AA978A30EF62]";"24/08/2021 12:05:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55375";18/11/2019 16:33:13;30/8/2019 00:00:00;83.00;7.80;804.00;568.00;21.00;33.00;117.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [5DDDB348D1F2B791]";"24/08/2021 16:01:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"62984";22/7/2019 16:26:39;27/1/2021 00:00:00;83.00;7.80;798.00;577.00;21.00;24.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [5F1C230ED511222D]";"20/08/2020 14:58:00";"News Cigarettes";"News Red KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55371";23/4/2019 11:51:01;17/9/2019 00:00:00;83.00;7.80;823.00;579.00;21.00;23.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [60B1AC8EA111F128]";"24/08/2021 12:05:00";"News Cigarettes";"News Red KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"54587";18/11/2019 16:33:13;27/8/2020 00:00:00;83.00;7.80;804.00;568.00;21.00;33.00;117.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [60E245FAB837301B]";"02/05/2019 16:44:00";"News Cigarettes";"News Red KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"EAN";"30024854";23/4/2019 11:37:17;2/7/2018 00:00:00;83.00;7.80;814.00;572.00;21.00;34.00;95.00;72.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [61726344E6FF1CC0]";"24/08/2021 12:05:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55375";18/11/2019 16:33:13;9/11/2020 00:00:00;83.00;7.80;804.00;568.00;21.00;33.00;117.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [617F8FE3A19F902D]";"26/04/2022 16:21:00";"News Cigarettes";"News Red KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55376";6/9/2019 11:13:47;3/4/2020 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [62B01EF8CDE2B172]";"26/04/2022 16:21:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"62984";6/9/2019 11:13:47;10/1/2022 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [643DFF5ECCEBB01E]";"01/07/2020 14:50:00";"News Cigarettes";"News Red KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55371";27/1/2020 11:54:27;10/2/2020 00:00:00;83.00;7.80;823.00;579.00;21.00;23.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [6449CC1C7EC6F0E3]";"01/07/2020 14:50:00";"News Cigarettes";"News Red KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55840";27/1/2020 11:54:27;22/2/2020 00:00:00;83.00;7.80;823.00;579.00;21.00;23.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [661B8D140995A6B8]";"26/04/2022 16:21:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"62984";6/9/2019 11:13:47;25/6/2021 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [666C5B7154773E3B]";"20/07/2020 13:23:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"62984";10/10/2019 15:07:31;21/4/2020 00:00:00;83.00;7.80;809.00;578.00;21.00;22.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [667CA7ECAAF54682]";"26/04/2022 16:21:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55375";6/9/2019 11:13:47;4/6/2020 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [670C523A6710F0E0]";"24/08/2021 12:05:00";"News Cigarettes";"News Red KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"54587";18/11/2019 16:33:13;27/5/2020 00:00:00;83.00;7.80;804.00;568.00;21.00;33.00;117.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [67414FFFD3FA8492]";"24/08/2021 12:05:00";"News Cigarettes";"News Red KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55376";18/11/2019 16:33:13;24/10/2020 00:00:00;83.00;7.80;804.00;568.00;21.00;33.00;117.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [6D39EF254C6BC38A]";"20/08/2020 14:58:00";"News Cigarettes";"News Red KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55840";23/4/2019 11:51:01;7/7/2020 00:00:00;83.00;7.80;823.00;579.00;21.00;23.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [6EAFB2ECEF547CED]";"24/08/2021 16:01:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"62984";22/7/2019 16:26:39;1/9/2020 00:00:00;83.00;7.80;798.00;577.00;21.00;24.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [6FA27C628F4506F9]";"20/07/2020 13:23:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"62984";10/10/2019 15:07:31;21/4/2020 00:00:00;83.00;7.80;809.00;578.00;21.00;22.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [70485C2A611600D0]";"20/07/2020 13:23:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"62984";10/10/2019 15:07:31;23/3/2020 00:00:00;83.00;7.80;809.00;578.00;21.00;22.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [70EF5B4D3F91DCAC]";"26/04/2022 16:21:00";"News Cigarettes";"News Red KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55376";6/9/2019 11:13:47;22/5/2020 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [710C5F86DCADA6FD]";"24/08/2021 16:01:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"62984";22/7/2019 16:26:39;12/2/2021 00:00:00;83.00;7.80;798.00;577.00;21.00;24.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [7233F4F8E1FA8BED]";"24/08/2021 12:05:00";"News Cigarettes";"News Red KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55376";18/11/2019 16:33:13;19/9/2020 00:00:00;83.00;7.80;804.00;568.00;21.00;33.00;117.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [754978A2786280EA]";"24/08/2021 12:05:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55375";18/11/2019 16:33:13;3/9/2020 00:00:00;83.00;7.80;804.00;568.00;21.00;33.00;117.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [7708249A67E04FCD]";"26/04/2022 16:21:00";"News Cigarettes";"News Red KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55376";6/9/2019 11:13:47;23/9/2021 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [772C01EBA949B98A]";"24/08/2021 16:01:00";"News Cigarettes";"News Red KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55840";22/7/2019 16:26:39;4/11/2020 00:00:00;83.00;7.80;798.00;577.00;21.00;24.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [780331509FC60F42]";"24/08/2021 12:05:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"62984";18/11/2019 16:33:13;8/1/2021 00:00:00;83.00;7.80;804.00;568.00;21.00;33.00;117.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [7BCEFAD4C313B40D]";"26/04/2022 16:21:00";"News Cigarettes";"News Red KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55371";6/9/2019 11:13:47;22/9/2021 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [7D5F065999E0947A]";"24/08/2021 12:05:00";"News Cigarettes";"News Red KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55371";18/11/2019 16:33:13;22/5/2020 00:00:00;83.00;7.80;804.00;568.00;21.00;33.00;117.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [7F191934ECEEE3C9]";"26/04/2022 16:21:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"62984";6/9/2019 11:13:47;8/1/2021 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [825CFCFD09467806]";"24/08/2021 16:01:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55375";22/7/2019 16:26:39;9/11/2020 00:00:00;83.00;7.80;798.00;577.00;21.00;24.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [8376310908EA9D1E]";"26/04/2022 16:21:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55375";6/9/2019 11:13:47;29/11/2021 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [8399E6627949BBD1]";"24/08/2021 12:05:00";"News Cigarettes";"News Red KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55376";18/11/2019 16:33:13;9/9/2020 00:00:00;83.00;7.80;804.00;568.00;21.00;33.00;117.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [860B5EF136FCA2A2]";"26/04/2022 16:21:00";"News Cigarettes";"News Red KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55376";6/9/2019 11:13:47;30/8/2021 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [86D827840C284B78]";"01/07/2020 14:50:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55375";27/1/2020 11:54:27;13/2/2020 00:00:00;83.00;7.80;823.00;579.00;21.00;23.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [88C50E686FAD2ACC]";"24/08/2021 16:01:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"62984";22/7/2019 16:26:39;9/11/2020 00:00:00;83.00;7.80;798.00;577.00;21.00;24.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [8A1A7756C4551C91]";"26/04/2022 16:21:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55375";6/9/2019 11:13:47;31/8/2021 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [8B12E29ADBF7EF3B]";"26/04/2022 16:21:00";"News Cigarettes";"News Red KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55371";6/9/2019 11:13:47;23/6/2021 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [8B993753F76C7DE4]";"01/07/2020 14:50:00";"News Cigarettes";"News Red KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55371";27/1/2020 11:54:27;17/9/2019 00:00:00;83.00;7.80;823.00;579.00;21.00;23.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [8BF2DA3908B65737]";"24/08/2021 12:05:00";"News Cigarettes";"News Red KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55376";18/11/2019 16:33:13;1/7/2020 00:00:00;83.00;7.80;804.00;568.00;21.00;33.00;117.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [8EA07848B685BFD3]";"24/08/2021 12:05:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"62984";18/11/2019 16:33:13;1/2/2021 00:00:00;83.00;7.80;804.00;568.00;21.00;33.00;117.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [8FE4A46269CA7BD5]";"24/08/2021 16:01:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"62984";22/7/2019 16:26:39;1/9/2020 00:00:00;83.00;7.80;798.00;577.00;21.00;24.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [9A1DC0869B4D0575]";"20/08/2020 14:58:00";"News Cigarettes";"News Red KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55371";23/4/2019 11:51:01;22/5/2020 00:00:00;83.00;7.80;823.00;579.00;21.00;23.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [9A549C41CDFDCF62]";"01/07/2020 14:50:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55375";27/1/2020 11:54:27;4/6/2020 00:00:00;83.00;7.80;823.00;579.00;21.00;23.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [9EF6EA0FEE06F327]";"24/08/2021 12:05:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55375";18/11/2019 16:33:13;8/1/2021 00:00:00;83.00;7.80;804.00;568.00;21.00;33.00;117.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [A2D9F30EA5C1DE1A]";"26/04/2022 16:21:00";"News Cigarettes";"News Red KS";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55371";6/9/2019 11:13:47;10/2/2020 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [A646865486292B50]";"26/04/2022 16:21:00";"News Cigarettes";"News Red KS";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55376";6/9/2019 11:13:47;9/11/2020 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [A752EA08E3956E51]";"24/08/2021 12:05:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55375";18/11/2019 16:33:13;4/6/2020 00:00:00;83.00;7.80;804.00;568.00;21.00;33.00;117.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [A8371FCC1F9D6C4A]";"26/04/2022 16:21:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"62984";6/9/2019 11:13:47;24/3/2021 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS CIGARETTES NEWS RED KS [AA166CD0C850F7C7]";"26/04/2022 16:21:00";"News Cigarettes";"News Red KS";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55375";6/9/2019 11:13:47;8/1/2021 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
